gift_208,2215,81,4,essantial
gift_209,2036,92,4,luxury
gift_210,1292,51,5,utility
gift_211,2259,79,3,essantial
gift_212,2063,135,4,luxury
gift_213,1039,84,6,luxury
gift_214,1464,119,4,luxury
gift_215,1371,57,2,luxury
gift_216,2066,149,2,essantial
gift_217,841,118,4,essantial
gift_218,1977,79,4,essantial
gift_219,815,138,6,luxury
gift_220,1292,141,2,luxury
gift_221,1574,96,5,essantial
gift_222,859,107,3,utility
gift_223,1125,147,5,essantial
gift_224,1113,114,2,essantial
gift_225,906,64,5,essantial
gift_226,1802,85,4,luxury
gift_227,1681,88,2,essantial
gift_228,742,146,2,utility
gift_229,458,141,5,luxury
gift_230,500,92,4,utility
gift_231,999,76,5,luxury
gift_232,1327,67,3,utility
gift_233,1690,117,6,essantial
gift_234,1220,57,3,essantial
gift_235,1035,124,4,utility
gift_236,1569,53,4,essantial
gift_237,912,75,2,luxury
gift_238,472,100,5,utility
gift_239,643,67,3,luxury
gift_240,1385,78,6,essantial
gift_241,1295,138,3,essantial
gift_242,2123,79,5,utility
gift_243,1123,107,2,essantial
gift_244,2275,76,6,essantial
gift_245,300,67,4,essantial
gift_246,2202,73,5,luxury
gift_247,1662,124,5,luxury
gift_248,762,69,5,essantial
gift_249,1532,126,3,utility
gift_250,1537,75,4,luxury
gift_251,1099,103,6,luxury
gift_252,1261,129,2,essantial
gift_253,2179,56,2,essantial
gift_254,1246,145,6,utility
gift_255,637,76,6,luxury
gift_256,1031,110,6,essantial
gift_257,2293,77,2,utility
gift_258,589,113,3,essantial
gift_259,521,148,2,utility
gift_260,1637,102,3,essantial
gift_261,1495,115,2,essantial
gift_262,1178,93,4,utility
gift_263,402,78,4,utility
gift_264,452,95,3,luxury
gift_265,1742,80,3,essantial
gift_266,1489,57,5,essantial
gift_267,1519,80,5,essantial
gift_268,2095,73,4,essantial
gift_269,766,83,4,utility
gift_270,655,89,3,luxury
gift_271,355,130,3,luxury
gift_272,1764,133,3,luxury
gift_273,2283,50,2,utility
gift_274,961,86,4,utility
gift_275,1859,106,6,luxury
gift_276,1326,111,5,utility
gift_277,1994,124,6,luxury
gift_278,1844,97,2,luxury
gift_279,1827,89,3,luxury
gift_280,1979,84,2,utility
gift_281,1296,116,4,luxury
gift_282,1698,66,2,utility
gift_283,2215,71,3,utility
gift_284,1687,116,3,luxury
gift_285,1089,75,6,luxury
gift_286,1418,73,3,luxury
gift_287,2133,122,6,utility
gift_288,318,92,2,luxury
gift_289,817,89,5,essantial
gift_290,2136,79,3,utility
gift_291,1969,133,2,utility
gift_292,1933,100,2,essantial
gift_293,1205,116,3,essantial
gift_294,920,81,6,utility
gift_295,2287,78,3,luxury
gift_296,1553,85,2,luxury
gift_297,2226,77,3,essantial
gift_298,1078,106,4,utility
gift_299,2180,116,3,luxury
gift_300,1797,107,4,luxury
gift_301,588,109,5,utility
gift_302,399,101,6,luxury
gift_303,788,112,4,utility
gift_304,1031,103,3,luxury
gift_305,2231,137,5,utility
gift_306,1585,135,3,utility
gift_307,1651,82,6,essantial
gift_308,1155,105,4,utility
gift_309,1096,144,6,utility
gift_310,1302,80,4,luxury
gift_311,1671,89,3,essantial
gift_312,981,94,4,essantial
gift_313,1860,129,5,essantial
gift_314,892,91,2,essantial
gift_315,1236,94,4,luxury
gift_316,922,53,4,luxury
gift_317,2175,85,2,luxury
gift_318,2047,124,2,essantial
gift_319,750,68,3,luxury
gift_320,1918,110,4,luxury
gift_321,989,139,5,essantial
gift_322,763,64,6,essantial
gift_323,1594,117,3,essantial
gift_324,1598,65,2,essantial
gift_325,2211,59,4,utility
gift_326,1790,139,3,luxury
gift_327,700,73,2,luxury
gift_328,1558,142,3,essantial
gift_329,454,85,3,essantial
gift_330,1284,58,4,luxury
gift_331,1529,125,3,utility
gift_332,1076,140,5,essantial
gift_333,2170,126,2,luxury
gift_334,1704,75,4,utility
gift_335,1989,61,3,luxury
gift_336,371,120,6,luxury
gift_337,1124,59,6,luxury
gift_338,1560,87,4,essantial
gift_339,1908,70,5,luxury
gift_340,1263,117,6,utility
gift_341,1895,74,6,essantial
gift_342,1969,138,2,essantial
gift_343,652,107,5,essantial
gift_344,982,54,4,essantial
gift_345,1609,112,2,utility
gift_346,2222,74,2,utility
gift_347,1217,59,5,utility
gift_348,1620,85,6,luxury
gift_349,1166,93,4,utility
gift_350,1228,81,5,essantial
gift_351,1671,140,4,essantial
gift_352,1878,133,3,essantial
gift_353,1050,92,6,essantial
gift_354,2231,71,4,essantial
gift_355,339,80,2,essantial
gift_356,583,104,5,essantial
gift_357,2130,72,4,luxury
gift_358,2221,116,5,utility
gift_359,1785,51,5,utility
gift_360,709,69,4,luxury
gift_361,1723,60,3,utility
gift_362,1258,73,4,utility
gift_363,1326,134,3,essantial
gift_364,699,143,6,utility
gift_365,489,93,5,luxury
gift_366,1529,75,2,essantial
gift_367,1206,100,5,luxury
gift_368,487,147,5,luxury
gift_369,1889,59,3,luxury
gift_370,1433,50,6,utility
gift_371,1510,88,6,luxury
gift_372,613,132,2,utility
gift_373,1350,135,2,essantial
gift_374,436,78,6,luxury
gift_375,530,148,4,luxury
gift_376,337,69,6,utility
gift_377,2238,101,5,luxury
gift_378,1832,76,2,essantial
gift_379,319,114,3,utility
gift_380,1464,132,6,luxury
gift_381,301,119,5,essantial
gift_382,1905,77,3,essantial
gift_383,785,78,4,luxury
gift_384,2294,111,6,essantial
gift_385,2103,95,3,luxury
gift_386,1164,76,3,utility
gift_387,365,133,5,luxury
gift_388,1656,106,2,essantial
gift_389,1986,72,5,luxury
gift_390,437,108,6,luxury
gift_391,791,102,3,luxury
gift_392,1147,119,2,luxury
gift_393,1265,96,6,luxury
gift_394,1080,118,6,luxury
gift_395,1828,108,3,essantial
gift_396,1227,112,5,essantial
gift_397,361,87,5,essantial
gift_398,867,134,2,utility
gift_399,1192,101,3,essantial
gift_400,1140,64,2,luxury
gift_401,350,121,2,utility
gift_402,1441,74,3,essantial
gift_403,1000,128,6,luxury
gift_404,1282,113,2,luxury
gift_405,2102,91,4,essantial
gift_406,2272,85,4,essantial
gift_407,2264,107,2,luxury
gift_408,308,86,3,essantial
gift_409,2004,137,2,utility
gift_410,2091,84,6,utility
gift_411,1997,88,5,essantial
gift_412,1748,92,2,utility
gift_413,877,104,5,luxury
gift_414,943,79,3,essantial
gift_415,1931,107,3,essantial
gift_416,975,60,5,essantial
gift_417,885,105,5,luxury
gift_418,1065,68,4,essantial
gift_419,759,85,5,luxury
gift_420,770,83,4,utility
gift_421,1938,131,2,luxury
gift_422,821,70,2,luxury
gift_423,966,145,5,luxury
gift_424,938,139,5,luxury
gift_425,1847,56,3,utility
gift_426,943,62,3,utility
gift_427,1387,134,2,luxury
gift_428,435,120,2,essantial
gift_429,633,71,4,essantial
gift_430,1925,144,6,utility
gift_431,1803,110,3,luxury
gift_432,921,72,3,essantial
gift_433,2236,106,4,utility
gift_434,1058,50,5,luxury
gift_435,1003,111,4,luxury
gift_436,1305,97,6,utility
gift_437,1958,120,6,luxury
gift_438,852,110,5,luxury
gift_439,1023,93,5,utility
gift_440,2143,97,4,luxury
gift_441,1322,132,6,utility
gift_442,1254,107,3,luxury
gift_443,2252,117,4,utility
gift_444,696,84,5,utility
gift_445,1309,83,5,essantial
gift_446,1253,92,2,essantial
gift_447,1206,102,4,essantial
gift_448,1921,59,5,utility
gift_449,899,61,5,luxury
gift_450,1262,143,3,essantial
gift_451,1730,111,6,luxury
gift_452,1893,70,4,essantial
gift_453,1810,140,6,luxury
gift_454,2157,146,2,essantial
gift_455,1621,142,5,luxury
gift_456,898,110,4,luxury
gift_457,1725,130,5,utility
gift_458,2223,116,2,utility
gift_459,1458,81,3,utility
gift_460,1555,59,3,utility
gift_461,1193,61,2,essantial
gift_462,1792,56,3,utility
gift_463,1950,100,4,utility
gift_464,326,82,5,luxury
gift_465,2075,58,5,luxury
gift_466,1356,143,4,utility
gift_467,766,60,5,essantial
gift_468,791,87,5,utility
gift_469,1958,141,5,utility
gift_470,1137,82,5,essantial
gift_471,726,141,6,essantial
gift_472,1555,127,6,luxury
gift_473,2129,137,2,luxury
gift_474,1706,121,3,utility
gift_475,987,100,3,essantial
gift_476,2293,94,3,essantial
gift_477,622,113,4,essantial
gift_478,2276,147,2,utility
gift_479,914,64,5,luxury
gift_480,859,149,2,essantial
gift_481,834,148,2,essantial
gift_482,572,52,4,luxury
gift_483,1262,79,6,luxury
gift_484,1136,63,4,luxury
gift_485,819,139,3,utility
gift_486,1998,77,6,luxury
gift_487,564,77,3,luxury
gift_488,962,52,6,luxury
gift_489,596,118,2,luxury
gift_490,551,85,5,utility
gift_491,441,128,5,utility
gift_492,1885,132,3,luxury
gift_493,570,51,5,luxury
gift_494,323,122,4,utility
gift_495,849,117,6,luxury
gift_496,1533,111,2,luxury
gift_497,794,84,2,luxury
gift_498,1838,100,5,utility
gift_499,1761,80,6,essantial
gift_500,1359,51,4,utility
